smiles,true_pka,pred_pka,rmse,func,pos,mapping
COC(=O)C(N)CC(C)C,7.630000114440918,7.682140827178955,0.05214071273803711,PrimaryAmine,5,"[(5, 7.63)]"
C[C@H](N)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,3.190000057220459,3.2422773838043213,0.052277326583862305,COOH,28,"[(28, 3.19), (2, 7.74), (11, 10.18)]"
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)C(=O)N[C@@H](Cc2c[nH]cn2)C(O)=O,7.019999980926514,7.0725884437561035,0.052588462829589844,Imidazole,30,"[(32, 2.95), (30, 7.02), (14, 9.78)]"
OC(=O)CSCCCC=C,3.630000114440918,3.68298602104187,0.05298590660095215,COOH,0,"[(0, 3.63)]"
OC(=O)CSc1ccccc1,3.3299999237060547,3.3836328983306885,0.05363297462463379,COOH,0,"[(0, 3.33)]"
CC(C)C[C@H](NC(=O)[C@@H](C)N)C(O)=O,3.140000104904175,3.193699836730957,0.05369973182678223,COOH,12,"[(12, 3.14), (10, 8.23)]"
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,7.829999923706055,7.776238918304443,0.05376100540161133,PrimaryAmine,2,"[(19, 3.31), (2, 7.83)]"
CC(C)[C@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCNC(N)=N)C(O)=O,3.0399999618530273,2.9854393005371094,0.05456066131591797,COOH,10,"[(10, 3.04), (34, 3.89), (20, 7.34), (25, 10.48)]"
OCC(O)C(O)=O,3.4000000953674316,3.4548346996307373,0.054834604263305664,COOH,5,"[(5, 3.4)]"
C[C@H](N)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CO)C(=O)NCC(O)=O,8.329999923706055,8.275128364562988,0.054871559143066406,PrimaryAmine,2,"[(9, 3.21), (22, 4.02), (2, 8.33)]"
OC(=O)c1cccnc1C(O)=O,4.71999979019165,4.665052890777588,0.0549468994140625,Pyridine,7,"[(0, 2.36), (7, 4.72)]"
CCCSCC(O)=O,3.619999885559082,3.6751010417938232,0.05510115623474121,COOH,6,"[(6, 3.62)]"
CC(C)C[C@H](N)C(=O)N[C@@H](C)C(O)=O,8.079999923706055,8.024540901184082,0.055459022521972656,PrimaryAmine,5,"[(12, 3.36), (5, 8.08)]"
C[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(O)=O,7.510000228881836,7.454537868499756,0.05546236038208008,PrimaryAmine,6,"[(16, 3.38), (6, 7.51), (12, 9.98)]"
N[C@@H](Cc1ccccc1)C(=O)NCC(O)=O,3.069999933242798,3.0141196250915527,0.05588030815124512,COOH,14,"[(14, 3.07), (0, 7.48)]"
OC(=O)CCBr,3.7899999618530273,3.8461077213287354,0.05610775947570801,COOH,0,"[(0, 3.79)]"
NCCC(=O)NCC(=O)NCC(O)=O,3.190000057220459,3.2465128898620605,0.05651283264160156,COOH,12,"[(12, 3.19), (0, 9.25)]"
CC(C)[C@H](N)C(=O)NCC(O)=O,3.0999999046325684,3.043046712875366,0.05695319175720215,COOH,10,"[(10, 3.1), (4, 7.95)]"
Cc1cc2cccnc2c3ncccc13,5.269999980926514,5.212518215179443,0.05748176574707031,Pyridine,7,"[(7, 5.27)]"
Cc1cc(C)cc(O)c1,9.979999542236328,9.92214584350586,0.05785369873046875,Phenol,7,"[(7, 9.98)]"
NCCCCc1ccccn1,5.559999942779541,5.502063274383545,0.057936668395996094,Pyridine,10,"[(10, 5.56), (0, 10.3)]"
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O,3.490000009536743,3.431874990463257,0.05812501907348633,COOH,18,"[(15, 2.08), (18, 3.49), (9, 8.64), (0, 9.51)]"
NCC(N)=O,7.980000019073486,8.038410186767578,0.0584101676940918,PrimaryAmine,0,"[(0, 7.98)]"
O[C@@H]([C@H](O)[C@H](O)C(O)=O)[C@@H](O)C(O)=O,3.9700000286102295,3.9103479385375977,0.059652090072631836,COOH,12,"[(7, 3.17), (12, 3.97)]"
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(O)=O,7.820000171661377,7.8801655769348145,0.0601654052734375,PrimaryAmine,2,"[(19, 3.13), (2, 7.82)]"
Nc1ccccc1C(O)=O,2.009999990463257,2.0703861713409424,0.06038618087768555,COOH,8,"[(8, 2.01), (0, 4.78)]"
OC(=O)CCc1c[nH]cn1,7.440000057220459,7.500751972198486,0.060751914978027344,Imidazole,9,"[(0, 3.83), (9, 7.44)]"
Oc1ccc(cc1)[S](O)(=O)=O,8.619999885559082,8.680835723876953,0.060835838317871094,Phenol,0,"[(0, 8.62)]"
CC(C)C[C@H](NC(=O)CNC(=O)CN)C(O)=O,7.900000095367432,7.961195945739746,0.06119585037231445,PrimaryAmine,13,"[(13, 7.9)]"
Nc1ccc(cc1)C(O)=O,4.690000057220459,4.627910614013672,0.06208944320678711,Aniline,0,"[(8, 2.5), (0, 4.69)]"
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](Cc2ccccc2)C(O)=O,2.859999895095825,2.7978248596191406,0.06217503547668457,COOH,22,"[(22, 2.86), (0, 7.66), (7, 9.99)]"
Cc1cccc(n1)C(O)=O,5.860000133514404,5.922802448272705,0.06280231475830078,Pyridine,6,"[(8, 1.2), (6, 5.86)]"
NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCC(O)=O,3.1700000762939453,3.2328102588653564,0.06281018257141113,COOH,18,"[(18, 3.17), (0, 8.06)]"
CC[C@H](C)[C@H](NC(=O)[C@H](N)CC(C)C)C(O)=O,8.09000015258789,8.026413917541504,0.06358623504638672,PrimaryAmine,9,"[(15, 3.06), (9, 8.09)]"
C[C@H](N)C(=O)N[C@@H](CCCNC(N)=N)C(O)=O,2.990000009536743,2.9261629581451416,0.06383705139160156,COOH,15,"[(15, 2.99), (2, 7.95)]"
NCCCCc1cccnc1,5.519999980926514,5.58386754989624,0.06386756896972656,Pyridine,9,"[(9, 5.52), (0, 10.16)]"
N[C@@H](Cc1ccc(O)cc1)C(=O)N2CCC[C@H]2C(O)=O,7.809999942779541,7.874606132507324,0.0646061897277832,PrimaryAmine,0,"[(18, 3.19), (0, 7.81), (7, 9.91)]"
N[C@@H](Cc1ccc(O)cc1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc3ccccc3)C(O)=O,7.46999979019165,7.535130023956299,0.06513023376464844,PrimaryAmine,0,"[(29, 3.14), (0, 7.47), (7, 9.79)]"
N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(O)=O,7.619999885559082,7.554748058319092,0.06525182723999023,PrimaryAmine,0,"[(15, 3.14), (0, 7.62), (7, 9.92)]"
CC(C)C[C@H](N)C(=O)NCC(O)=O,8.0,7.934665203094482,0.06533479690551758,PrimaryAmine,5,"[(11, 3.11), (5, 8.0)]"
OC(=O)C[Te]CC(O)=O,3.259999990463257,3.3255064487457275,0.0655064582824707,COOH,0,"[(0, 3.26), (7, 4.77)]"
NCCCC[C@@H](NC(=O)[C@@H](N)CCCNC(N)=N)C(=O)N[C@@H](CC(O)=O)C(O)=O,4.070000171661377,4.136857032775879,0.06685686111450195,COOH,27,"[(24, 2.78), (27, 4.07), (0, 7.39), (10, 10.45)]"
NCCCC[C@H](NC(=O)[C@@H](N)CCCNC(N)=N)C(=O)N[C@@H](CC(O)=O)C(O)=O,4.199999809265137,4.13257360458374,0.06742620468139648,COOH,27,"[(24, 2.77), (27, 4.2), (0, 7.44), (10, 10.49)]"
CC(=O)N[C@@H](CS)C(O)=O,3.109999895095825,3.0422635078430176,0.06773638725280762,COOH,8,"[(8, 3.11), (6, 9.58)]"
OC1C(O)C(OC1CO[P](O)(=O)O[P](O)(O)=O)N2C=CC(=O)NC2=O,6.53000020980835,6.462237358093262,0.06776285171508789,PhosphonicAcid,14,"[(10, 1.3), (14, 6.529999999999999)]"
OC[C@H]1O[C@H](O[P](O)(O)=O)[C@H](O)[C@@H](O)[C@@H]1O,1.5,1.5680087804794312,0.06800878047943115,PhosphonicAcid,7,"[(7, 1.5), (8, 6.025)]"
C[C@H](NC(=O)OC(C)(C)C)C(=O)NCC(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(O)=O,7.190000057220459,7.121467113494873,0.06853294372558594,Imidazole,27,"[(29, 2.83), (27, 7.19)]"
COC(=O)CNC(=O)CN,7.78000020980835,7.7114033699035645,0.06859683990478516,PrimaryAmine,9,"[(9, 7.78)]"
N[C@@H](CO)C(=O)NCC(O)=O,3.1500000953674316,3.0810844898223877,0.06891560554504395,COOH,9,"[(9, 3.15), (0, 7.34)]"
N[C@@H](CO)C(O)=O,2.1600000858306885,2.2290236949920654,0.06902360916137695,COOH,5,"[(5, 2.16), (0, 9.05)]"
NCC(=O)NCC(=O)NCC(=O)NCC(O)=O,3.200000047683716,3.130964994430542,0.06903505325317383,COOH,15,"[(15, 3.2), (0, 7.88)]"
CC(C)C[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,7.679999828338623,7.749192714691162,0.06919288635253906,PrimaryAmine,5,"[(18, 3.18), (5, 7.68)]"
CN(CC(O)=O)C(=O)CNC(=O)CNC(=O)CN,7.920000076293945,7.989585876464844,0.06958580017089844,PrimaryAmine,17,"[(4, 3.04), (17, 7.92)]"
CC(C)C[C@H](N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,10.130000114440918,10.199593544006348,0.06959342956542969,Phenol,15,"[(19, 3.23), (5, 7.79), (15, 10.13)]"
CC(=O)CC(O)=O,3.569999933242798,3.639854669570923,0.069854736328125,COOH,5,"[(5, 3.57)]"
OC(=O)CC(O)(CC(O)=O)C(O)=O,5.71999979019165,5.650031089782715,0.06996870040893555,COOH,11,"[(0, 2.9), (8, 4.35), (11, 5.72)]"
OC(=O)C1(O)CCCC1,3.9700000286102295,4.040144920349121,0.0701448917388916,COOH,0,"[(0, 3.97)]"
CC(C)C[C@@H](N)C(=O)NCC(=O)N[C@@H](CC(C)C)C(O)=O,3.3299999237060547,3.2594292163848877,0.07057070732116699,COOH,19,"[(19, 3.33), (5, 7.81)]"
CC(C)C[C@@H](N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,2.9000000953674316,2.829129219055176,0.07087087631225586,COOH,19,"[(19, 2.9), (15, 8.34), (5, 10.36)]"
FC1(F)CNCCNCCCNCCNC1,7.519999980926514,7.590983867645264,0.07098388671875,SecondaryAmine,4,"[(4, 7.52), (7, 10.78)]"
OC(=O)/C=C/c1ccccn1,4.559999942779541,4.631320476531982,0.0713205337524414,COOH,0,"[(10, 2.83), (0, 4.56)]"
OC(=O)c1ccccc1C(O)=O,2.759999990463257,2.8313655853271484,0.0713655948638916,COOH,0,"[(0, 2.76), (10, 5.0)]"
OC(=O)C1(CCCCC1)C(O)=O,5.699999809265137,5.627852916717529,0.07214689254760742,COOH,10,"[(0, 3.3), (10, 5.7)]"
CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc2ccc(O)cc2)C(O)=O,7.440000057220459,7.36774206161499,0.07225799560546875,PrimaryAmine,28,"[(38, 3.46), (28, 7.44), (34, 9.82)]"
CN(CC(=O)NCC(O)=O)C(=O)CNC(=O)CN,7.96999979019165,7.897679805755615,0.07231998443603516,PrimaryAmine,17,"[(8, 3.34), (17, 7.97)]"
CC(=O)N[C@@H](Cc1c[nH]cn1)C(O)=O,2.8399999141693115,2.9128596782684326,0.0728597640991211,COOH,12,"[(12, 2.84), (10, 7.02)]"
COc1cccc(C(O)=O)c1OC,3.5,3.573148250579834,0.07314825057983398,COOH,8,"[(8, 3.5)]"
CSCC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(O)=O,3.240000009536743,3.1666009426116943,0.07339906692504883,COOH,18,"[(18, 3.24), (9, 7.27)]"
C[C@H](NC(=O)CNC(=O)CN)C(O)=O,7.900000095367432,7.826370716094971,0.07362937927246094,PrimaryAmine,10,"[(12, 3.18), (10, 7.9)]"
Cc1ccccc1O,10.09000015258789,10.163761138916016,0.073760986328125,Phenol,7,"[(7, 10.09)]"
C[C@H](NC(=O)[C@@H](N)CCCCN)C(O)=O,3.109999895095825,3.1843554973602295,0.0743556022644043,COOH,13,"[(13, 3.11), (6, 7.51), (11, 10.59)]"
O[P](O)(=O)O[P]([O-])(=O)Oc1ccccc1,1.2999999523162842,1.3744362592697144,0.07443630695343018,PhosphonicAcid,0,"[(0, 1.3), (2, 6.32)]"
C[C@H](N)C(=O)NC(C)(C)C(O)=O,8.220000267028809,8.14530086517334,0.07469940185546875,PrimaryAmine,2,"[(10, 3.49), (2, 8.22)]"
CCSCC(O)=O,3.5999999046325684,3.525160312652588,0.07483959197998047,COOH,5,"[(5, 3.6)]"
NC1=NC(=O)N(C=C1)C2OC(CO[P](O)(=O)O[P](O)(O)=O)C(O)C2O,4.460000038146973,4.53609561920166,0.0760955810546875,Aniline,0,"[(14, 1.0), (0, 4.46), (18, 6.5)]"
C[C@H](N)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C)C(O)=O,4.349999904632568,4.4265971183776855,0.07659721374511719,COOH,25,"[(9, 2.93), (17, 3.5), (25, 4.35), (2, 8.3)]"
OC(=O)c1ccccc1N=Nc2cc(c3cccnc3c2O)[S](O)(=O)=O,3.630000114440918,3.7070271968841553,0.0770270824432373,COOH,0,"[(18, 3.34), (0, 3.63), (21, 9.02)]"
C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(O)=O,7.920000076293945,7.842617034912109,0.07738304138183594,PrimaryAmine,2,"[(14, 3.28), (2, 7.92)]"
CC(C)C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(O)=O,10.380000114440918,10.457491874694824,0.07749176025390625,Phenol,15,"[(19, 3.02), (9, 7.86), (15, 10.38)]"
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)CNC(=O)[C@H](CCCCN)NC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CN)C(O)=O,10.119999885559082,10.042426109313965,0.07757377624511719,PrimaryAmine,29,"[(47, 3.12), (0, 7.98), (29, 10.12), (45, 10.48)]"
C=Cc1ccccn1,5.039999961853027,4.962198734283447,0.07780122756958008,Pyridine,7,"[(7, 5.04)]"
NCC(=O)N1CCC[C@H]1C(=O)NCC(=O)N2CCC[C@H]2C(=O)NCC(O)=O,3.309999942779541,3.2314064502716064,0.07859349250793457,COOH,25,"[(25, 3.31), (0, 8.36)]"
NC1=NC(=O)N(C=C1)C2OC(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)C(O)C2O,6.663333415985107,6.583825588226318,0.07950782775878906,PhosphonicAcid,14,"[(0, 4.47), (14, 6.663333333333334)]"
CC(C)C[C@H](NC(=O)[C@H](C)N)C(O)=O,8.029999732971191,7.949252128601074,0.08074760437011719,PrimaryAmine,10,"[(12, 3.34), (10, 8.03)]"
C[C@H](NC(=O)[C@@H](N)CCCCN)C(O)=O,10.59000015258789,10.670865058898926,0.08086490631103516,PrimaryAmine,11,"[(13, 3.11), (6, 7.51), (11, 10.59)]"
NCCCC[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(O)=O,9.6899995803833,9.608033180236816,0.08196640014648438,PrimaryAmine,6,"[(26, 2.97), (0, 7.23), (6, 9.69), (15, 10.43), (24, 11.21)]"
OC(C(CC(O)=O)C(O)=O)C(O)=O,3.049999952316284,2.96730637550354,0.08269357681274414,COOH,5,"[(5, 3.05), (8, 4.3), (11, 5.74)]"
CCOC(=O)[C@@H](N)CS,8.960000038146973,8.876555442810059,0.08344459533691406,PrimaryAmine,6,"[(8, 6.55), (6, 8.96)]"
NCCC[P](O)(O)=O,1.600000023841858,1.6835861206054688,0.08358609676361084,Phosphate,5,"[(5, 1.6), (6, 6.88), (0, 11.04)]"
C[C@]1(CCC(=O)N1)C(O)=O,3.140000104904175,3.2239444255828857,0.08394432067871094,COOH,8,"[(8, 3.14)]"
Cc1ccc(N(CC(O)=O)CC(O)=O)c(c1)N(CC(O)=O)CC(O)=O,3.549999952316284,3.634066343307495,0.08406639099121094,COOH,12,"[(8, 2.85), (12, 3.55), (19, 4.83), (5, 7.029999999999999)]"
CC(CC(O)=O)C(O)=O,5.349999904632568,5.264881610870361,0.08511829376220703,COOH,7,"[(4, 3.88), (7, 5.35)]"
OC(=O)CSCC=C,3.569999933242798,3.484685182571411,0.08531475067138672,COOH,0,"[(0, 3.57)]"
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)CN)C(O)=O,3.190000057220459,3.2754595279693604,0.08545947074890137,COOH,23,"[(23, 3.19), (0, 8.03), (21, 9.88)]"
OC(=O)C(O)=O,3.8499999046325684,3.9357173442840576,0.08571743965148926,COOH,4,"[(0, 1.2), (4, 3.85)]"
NCC(=O)N[C@@H](CO)C(O)=O,2.9700000286102295,3.0560853481292725,0.08608531951904297,COOH,9,"[(9, 2.97), (0, 8.13)]"
CC(C)[C@H](N)C(=O)NCC(O)=O,7.949999809265137,8.036628723144531,0.08662891387939453,PrimaryAmine,4,"[(10, 3.1), (4, 7.95)]"
Oc1cccc(c1)C#N,8.359999656677246,8.447278022766113,0.08727836608886719,Phenol,0,"[(0, 8.36)]"
CCC(C)C(N)C(=O)OC,7.539999961853027,7.627610683441162,0.08761072158813477,PrimaryAmine,5,"[(5, 7.54)]"
N[C@@H](CS)C(=O)NCC(O)=O,3.1500000953674316,3.062182664871216,0.08781743049621582,COOH,9,"[(9, 3.15), (3, 6.91), (0, 9.3)]"
CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CN)C(O)=O,8.100000381469727,8.012126922607422,0.08787345886230469,PrimaryAmine,17,"[(19, 3.52), (17, 8.1)]"
NCCc1cccnc1,9.4399995803833,9.528229713439941,0.08823013305664062,PrimaryAmine,0,"[(7, 4.64), (0, 9.44)]"
C[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,3.200000047683716,3.111095905303955,0.08890414237976074,COOH,15,"[(15, 3.2), (2, 7.9)]"
CCCCSCC(O)=O,3.630000114440918,3.719572067260742,0.08957195281982422,COOH,7,"[(7, 3.63)]"
CC(C)C[C@H](NC(=O)CN)C(=O)NCC(O)=O,7.949999809265137,7.860284328460693,0.08971548080444336,PrimaryAmine,9,"[(9, 7.95)]"
CC(C)(N)C(=O)NC(C)(C)C(O)=O,8.260000228881836,8.35030746459961,0.09030723571777344,PrimaryAmine,3,"[(11, 3.67), (3, 8.26)]"
C[C@H](N)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C)C(O)=O,2.930000066757202,2.8393242359161377,0.09067583084106445,COOH,9,"[(9, 2.93), (17, 3.5), (25, 4.35), (2, 8.3)]"
COC(=O)C(N)Cc1ccc(O)cc1,9.890000343322754,9.798678398132324,0.09132194519042969,Phenol,11,"[(5, 7.09), (11, 9.89)]"
CC(=O)N[C@@H](CCC(O)=O)C(O)=O,3.2899999618530273,3.19777512550354,0.0922248363494873,COOH,8,"[(8, 3.29), (11, 4.6)]"
OC[C@H]1O[C@H](O[P](O)(O)=O)[C@H](O)[C@@H](O)[C@@H]1O,6.025000095367432,6.1173481941223145,0.09234809875488281,PhosphonicAcid,8,"[(7, 1.5), (8, 6.025)]"
C[C@H](N)C(=O)NCC(=O)NCC(=O)NCC(O)=O,3.180000066757202,3.0874199867248535,0.09258008003234863,COOH,16,"[(16, 3.18), (2, 7.85)]"
OC(C(CC(O)=O)C(O)=O)C(O)=O,4.300000190734863,4.2068705558776855,0.09312963485717773,COOH,8,"[(5, 3.05), (8, 4.3), (11, 5.74)]"
C[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(O)=O,3.0399999618530273,3.1337125301361084,0.09371256828308105,COOH,18,"[(18, 3.04), (2, 7.54), (11, 10.19)]"
CSc1ccc(cc1)C(O)=O,3.9000000953674316,3.806020498275757,0.0939795970916748,COOH,9,"[(9, 3.9)]"
COc1ccc(CN)cc1,9.5600004196167,9.654159545898438,0.09415912628173828,PrimaryAmine,7,"[(7, 9.56)]"
NCCCC[C@H](N)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](CCCCN)C(O)=O,9.680000305175781,9.774487495422363,0.09448719024658203,PrimaryAmine,6,"[(26, 2.8), (0, 7.18), (6, 9.68), (15, 10.43), (24, 11.31)]"
NC(Cc1ccccc1O)C(O)=O,11.010000228881836,10.914647102355957,0.0953531265258789,PrimaryAmine,0,"[(11, 2.41), (9, 8.67), (0, 11.01)]"
CC(=O)N[C@@H](CC(O)=O)C(O)=O,4.489999771118164,4.394453525543213,0.09554624557495117,COOH,10,"[(7, 3.04), (10, 4.49)]"
OC(=O)c1cc(cc(c1)C(O)=O)C(O)=O,4.489999771118164,4.394362926483154,0.09563684463500977,COOH,13,"[(0, 3.01), (10, 3.71), (13, 4.49)]"
C=CCc1ccccn1,5.340000152587891,5.435694694519043,0.09569454193115234,Pyridine,8,"[(8, 5.34)]"
OC(=O)CCc1ccc(O)cc1,10.029999732971191,9.934030532836914,0.09596920013427734,Phenol,9,"[(0, 4.39), (9, 10.03)]"
Oc1cccc2cccnc12,4.96999979019165,4.873948097229004,0.09605169296264648,Pyridine,9,"[(9, 4.97), (0, 9.65)]"
OC(=O)C(CCC=C)C(O)=O,2.740000009536743,2.8361337184906006,0.09613370895385742,COOH,0,"[(0, 2.74), (9, 5.35)]"
Nc1ncnc2n(cnc12)C3OC(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)C(O)C3O,1.899999976158142,1.8031796216964722,0.09682035446166992,PhosphonicAcid,16,"[(16, 1.9), (0, 3.99), (20, 6.709999999999999)]"
N[C@@H](Cc1ccc(O)cc1)C(=O)N2CCC[C@H]2C(=O)NCC(=O)N[C@@H](Cc3ccc(O)cc3)C(O)=O,7.610000133514404,7.512851238250732,0.09714889526367188,PrimaryAmine,0,"[(34, 2.74), (0, 7.61), (7, 9.75), (30, 10.12)]"
NC(=O)Cc1cccnc1,4.71999979019165,4.622760772705078,0.09723901748657227,Pyridine,8,"[(8, 4.72)]"
CSCC[C@H](NC(=O)CN)C(O)=O,3.0199999809265137,3.1174967288970947,0.09749674797058105,COOH,11,"[(11, 3.02), (9, 8.12)]"
N[C@@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)NCC(=O)NCC(O)=O,3.109999895095825,3.207872152328491,0.09787225723266602,COOH,25,"[(25, 3.11), (0, 7.75)]"
CC[C@H](C)[C@H](N)C(=O)NCC(O)=O,3.0399999618530273,3.1383724212646484,0.0983724594116211,COOH,11,"[(11, 3.04), (5, 7.96)]"
OC(=O)C(C(O)=O)c1ccccc1,5.099999904632568,5.001585483551025,0.09841442108154297,COOH,5,"[(0, 2.34), (5, 5.1)]"
CC(C)(NC(=O)CN)C(=O)NCC(O)=O,3.3299999237060547,3.2313833236694336,0.0986166000366211,COOH,13,"[(13, 3.33), (7, 8.2)]"
CC(C)[C@H](N)C(N)=O,7.71999979019165,7.818708896636963,0.0987091064453125,PrimaryAmine,4,"[(4, 7.72)]"
CC(C)C[C@H](N)C(=O)N[C@H](CC(C)C)C(=O)NCC(O)=O,7.889999866485596,7.988836288452148,0.09883642196655273,PrimaryAmine,5,"[(19, 3.33), (5, 7.89)]"
N[C@@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)NCC(=O)NCC(O)=O,7.75,7.650646209716797,0.09935379028320312,PrimaryAmine,0,"[(25, 3.11), (0, 7.75)]"
CC(C)C[C@H](N)C(=O)NCC(=O)NCC(O)=O,7.75,7.849546909332275,0.09954690933227539,PrimaryAmine,5,"[(15, 3.23), (5, 7.75)]"
N[C@@H](Cc1ccccc1)C(O)=O,2.180000066757202,2.279937505722046,0.09993743896484375,COOH,10,"[(10, 2.18), (0, 9.09)]"
CSCC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(O)=O,7.269999980926514,7.370459079742432,0.10045909881591797,PrimaryAmine,9,"[(18, 3.24), (9, 7.27)]"
OC(=O)CCCCC(O)=O,5.039999961853027,4.93903112411499,0.10096883773803711,COOH,8,"[(0, 4.26), (8, 5.04)]"
NCCO,9.520000457763672,9.418681144714355,0.1013193130493164,PrimaryAmine,0,"[(0, 9.52)]"
C[C@H](NC(=O)CNC(=O)CNC(=O)CNC(=O)CN)C(O)=O,7.860000133514404,7.758673191070557,0.10132694244384766,PrimaryAmine,18,"[(20, 3.37), (18, 7.86)]"
COC(=O)C(N)CCCCN,10.25,10.147919654846191,0.1020803451538086,PrimaryAmine,10,"[(5, 7.19), (10, 10.25)]"
C[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C)C(O)=O,7.730000019073486,7.62757682800293,0.10242319107055664,PrimaryAmine,2,"[(18, 3.18), (2, 7.73), (11, 10.38)]"
COCC(O)=O,3.319999933242798,3.4225542545318604,0.1025543212890625,COOH,4,"[(4, 3.32)]"
NCCC(=O)NCC(O)=O,3.200000047683716,3.0963590145111084,0.10364103317260742,COOH,8,"[(8, 3.2), (0, 9.4)]"
NC1=NC(=O)c2ncn(C3OC(CO[P](O)(=O)O[P](O)(O)=O)C(O)C3O)c2N1,6.505000114440918,6.401187896728516,0.10381221771240234,PhosphonicAcid,19,"[(15, 2.8), (19, 6.505)]"
OC(=O)CC[Se]CCC(O)=O,4.699999809265137,4.595836162567139,0.10416364669799805,COOH,9,"[(0, 3.94), (9, 4.7)]"
OC(=O)c1cccc(n1)C(O)=O,4.659999847412109,4.555703163146973,0.10429668426513672,Pyridine,8,"[(0, 2.07), (8, 4.66)]"
CCCC[C@H](N)C(O)=O,9.680000305175781,9.575520515441895,0.10447978973388672,PrimaryAmine,5,"[(7, 2.31), (5, 9.68)]"
C[C@H](NC(=O)CN)C(=O)NCC(O)=O,7.960000038146973,7.855312824249268,0.10468721389770508,PrimaryAmine,6,"[(12, 3.34), (6, 7.96)]"
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CN)C(=O)N2CCC[C@H]2C(=O)NCC(O)=O,3.4100000858306885,3.3051462173461914,0.10485386848449707,COOH,30,"[(30, 3.41), (0, 8.12), (17, 10.24)]"
OC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@@H]2CCCN2,3.1700000762939453,3.2756807804107666,0.10568070411682129,COOH,0,"[(0, 3.17), (18, 9.15)]"
OC(=O)CN(CC(O)=O)c1cccc(c1)N(CC(O)=O)CC(O)=O,5.800000190734863,5.694084167480469,0.10591602325439453,COOH,22,"[(0, 2.0), (7, 2.86), (18, 5.07), (22, 5.8)]"
NCC(=O)NC(CO[P](O)(O)=O)C(O)=O,2.9100000858306885,2.8039443492889404,0.10605573654174805,COOH,13,"[(13, 2.91), (9, 6.03), (0, 8.42)]"
O=C1CC(=O)NCCCNCCCNCCCN1,9.579999923706055,9.686141967773438,0.10614204406738281,SecondaryAmine,13,"[(9, 7.93), (13, 9.58)]"
C[C@@H](NC(=O)[C@H](C)NC(=O)CN)C(O)=O,3.190000057220459,3.0834734439849854,0.10652661323547363,COOH,13,"[(13, 3.19), (11, 8.06)]"
NC1(CCCC1)[P](O)(O)=O,5.829999923706055,5.936715602874756,0.10671567916870117,Phosphate,8,"[(7, 1.0), (8, 5.83), (0, 10.17)]"
